counter;destination;nb_cars;nb_trucks;hour;minute
OD1;OD9;;8;10;0
OD1;OD10;;16;10;0
OD2;OD4;;8;10;0
OD2;OD5;;0,45;10;0
OD2;OD6;;0,1;10;0
OD2;OD9;;4;10;0
OD2;OD10;;4;10;0
OD3;OD1;;3;10;0
OD3;OD2;;6;10;0
OD3;OD4;;23;10;0
OD3;OD5;;2,4;10;0
OD3;OD6;;1,2;10;0
OD3;OD10;;14;10;0
OD4;OD1;;35;10;0
OD4;OD2;;8;10;0
OD4;OD3;;5;10;0
OD4;OD5;;2;10;0
OD4;OD6;;1;10;0
OD4;OD9;;9;10;0
OD4;OD10;;69;10;0
OD5;OD1;;0,4;10;0
OD5;OD2;;0,2;10;0
OD5;OD3;;1,6;10;0
OD5;OD4;;0,4;10;0
OD5;OD9;;1,2;10;0
OD5;OD10;;1,2;10;0
OD6;OD1;;1,5;10;0
OD6;OD2;;1;10;0
OD6;OD4;;3;10;0
OD7;OD3;;2,5;10;0
OD7;OD9;;1;10;0
OD7;OD10;;1,5;10;0
OD9;OD1;;10;10;0
OD9;OD2;;1;10;0
OD9;OD4;;23;10;0
OD9;OD5;;1,8;10;0
OD9;OD6;;0,9;10;0
OD9;OD10;;21;10;0
OD10;OD1;;11;10;0
OD10;OD2;;1;10;0
OD10;OD3;;9;10;0
OD10;OD4;;45;10;0
OD10;OD5;;1,8;10;0
OD10;OD6;;0,9;10;0
OD2;OD3;;1;10;0
OD3;OD1;;1;10;0
OD3;OD4;;1;10;0
OD3;OD5;;1,6;10;0
OD3;OD10;;8;10;0
OD4;OD1;;1;10;0
OD4;OD2;;1;10;0
OD4;OD3;;2;10;0
OD4;OD9;;3;10;0
OD4;OD10;;3;10;0
OD5;OD3;;0,8;10;0
OD5;OD9;;0,6;10;0
OD5;OD10;;0,6;10;0
OD6;OD1;;0,3;10;0
OD6;OD2;;0,2;10;0
OD6;OD4;;1;10;0
OD9;OD1;;1;10;0
OD9;OD5;;1,2;10;0
OD9;OD10;;2;10;0
OD10;OD1;;1;10;0
OD10;OD3;;6;10;0
OD10;OD4;;8;10;0
OD10;OD5;;1,2;10;0
OD1;OD3;1;;10;15
OD1;OD4;7;;10;15
OD1;OD5;0,3;;10;15
OD1;OD9;1;;10;15
OD1;OD10;1;;10;15
OD2;OD3;1,55;;10;15
OD2;OD4;1;;10;15
OD2;OD5;0,15;;10;15
OD3;OD1;6;;10;15
OD3;OD4;45;;10;15
OD3;OD8;0,8;;10;15
OD3;OD10;74;;10;15
OD4;OD1;5;;10;15
OD4;OD3;31;;10;15
OD4;OD5;1;;10;15
OD4;OD9;6;;10;15
OD4;OD10;50;;10;15
OD5;OD1;0,4;;10;15
OD5;OD2;0,2;;10;15
OD5;OD3;0,4;;10;15
OD5;OD4;0,4;;10;15
OD5;OD9;0,3;;10;15
OD5;OD10;0,3;;10;15
OD6;OD1;1,2;;10;15
OD6;OD2;0,8;;10;15
OD6;OD4;2;;10;15
OD6;OD5;3;;10;15
OD7;OD3;2;;10;15
OD7;OD9;0,8;;10;15
OD7;OD10;1,2;;10;15
OD8;OD1;0,25;;10;15
OD8;OD2;0,15;;10;15
OD8;OD4;0,6;;10;15
OD9;OD4;8;;10;15
OD9;OD8;0,8;;10;15
OD9;OD10;25;;10;15
OD10;OD1;3;;10;15
OD10;OD3;67;;10;15
OD10;OD4;52;;10;15
OD10;OD8;0,4;;10;15
OD1;OD3;;3;10;15
OD1;OD4;;28;10;15
OD1;OD5;;0,6;10;15
OD1;OD6;;0,4;10;15
OD1;OD9;;6;10;15
OD1;OD10;;21;10;15
OD2;OD3;;11;10;15
OD2;OD4;;9;10;15
OD2;OD5;;0,3;10;15
OD2;OD6;;0,2;10;15
OD3;OD1;;2;10;15
OD3;OD4;;18;10;15
OD3;OD5;;1,2;10;15
OD3;OD6;;1,6;10;15
OD3;OD8;;0,4;10;15
OD3;OD10;;13;10;15
OD4;OD1;;30;10;15
OD4;OD2;;2;10;15
OD4;OD3;;18;10;15
OD4;OD5;;2;10;15
OD4;OD6;;1;10;15
OD4;OD9;;26;10;15
OD4;OD10;;50;10;15
OD5;OD3;;0,8;10;15
OD5;OD9;;0,6;10;15
OD5;OD10;;0,6;10;15
OD6;OD1;;1,5;10;15
OD6;OD2;;1;10;15
OD6;OD3;;0,4;10;15
OD6;OD4;;3;10;15
OD6;OD5;;1;10;15
OD6;OD9;;0,4;10;15
OD6;OD10;;0,2;10;15
OD7;OD3;;1,5;10;15
OD7;OD9;;0,6;10;15
OD7;OD10;;0,9;10;15
OD8;OD1;;0,25;10;15
OD8;OD2;;0,15;10;15
OD8;OD4;;1;10;15
OD9;OD1;;3;10;15
OD9;OD4;;4;10;15
OD9;OD5;;0,9;10;15
OD9;OD6;;1,2;10;15
OD9;OD8;;0,4;10;15
OD9;OD10;;28;10;15
OD10;OD1;;26;10;15
OD10;OD3;;10;10;15
OD10;OD4;;65;10;15
OD10;OD5;;0,9;10;15
OD10;OD6;;1,2;10;15
OD10;OD8;;0,2;10;15
OD1;OD6;;0,4;10;15
OD1;OD9;;1;10;15
OD2;OD6;;0,2;10;15
OD3;OD1;;1;10;15
OD3;OD4;;3;10;15
OD3;OD10;;11;10;15
OD4;OD2;;1;10;15
OD4;OD3;;2;10;15
OD4;OD6;;1,6;10;15
OD4;OD9;;2;10;15
OD4;OD10;;3;10;15
OD5;OD3;;1,6;10;15
OD5;OD9;;1,2;10;15
OD5;OD10;;1,2;10;15
OD9;OD1;;1;10;15
OD9;OD10;;2;10;15
OD10;OD1;;2;10;15
OD10;OD3;;9;10;15
OD10;OD4;;7;10;15
OD1;OD3;4;;10;30
OD1;OD4;2;;10;30
OD1;OD5;0,3;;10;30
OD1;OD9;1;;10;30
OD1;OD10;4;;10;30
OD2;OD3;1,55;;10;30
OD2;OD4;1;;10;30
OD2;OD5;0,15;;10;30
OD3;OD1;3;;10;30
OD3;OD2;2;;10;30
OD3;OD4;21;;10;30
OD3;OD5;1,6;;10;30
OD3;OD6;0,8;;10;30
OD3;OD10;80;;10;30
OD4;OD1;5;;10;30
OD4;OD3;33;;10;30
OD4;OD5;0,55;;10;30
OD4;OD9;6;;10;30
OD4;OD10;39;;10;30
OD5;OD3;1,6;;10;30
OD5;OD4;0,2;;10;30
OD5;OD9;1,2;;10;30
OD5;OD10;1,2;;10;30
OD6;OD1;0,6;;10;30
OD6;OD2;0,4;;10;30
OD6;OD4;1;;10;30
OD7;OD3;1;;10;30
OD7;OD9;0,4;;10;30
OD7;OD10;0,6;;10;30
OD9;OD1;1;;10;30
OD9;OD4;3;;10;30
OD9;OD5;1,2;;10;30
OD9;OD6;0,6;;10;30
OD9;OD10;28;;10;30
OD10;OD1;2;;10;30
OD10;OD3;82;;10;30
OD10;OD4;63;;10;30
OD10;OD5;1,2;;10;30
OD10;OD6;0,6;;10;30
OD1;OD3;;1;10;30
OD1;OD4;;22;10;30
OD1;OD6;;0,4;10;30
OD1;OD9;;11;10;30
OD1;OD10;;17;10;30
OD2;OD3;;1,4;10;30
OD2;OD4;;9;10;30
OD2;OD6;;0,2;10;30
OD3;OD1;;4;10;30
OD3;OD4;;14;10;30
OD3;OD5;;0,8;10;30
OD3;OD6;;1,2;10;30
OD3;OD8;;0,8;10;30
OD3;OD10;;13;10;30
OD4;OD1;;35;10;30
OD4;OD2;;6;10;30
OD4;OD3;;4;10;30
OD4;OD6;;2;10;30
OD4;OD9;;15;10;30
OD4;OD10;;50;10;30
OD5;OD1;;1,2;10;30
OD5;OD2;;0,6;10;30
OD5;OD3;;0,8;10;30
OD5;OD4;;1;10;30
OD5;OD9;;0,6;10;30
OD5;OD10;;0,6;10;30
OD6;OD1;;1,5;10;30
OD6;OD2;;1;10;30
OD6;OD4;;3;10;30
OD7;OD3;;4;10;30
OD7;OD9;;1,6;10;30
OD7;OD10;;2,4;10;30
OD9;OD4;;3;10;30
OD9;OD5;;0,6;10;30
OD9;OD6;;0,9;10;30
OD9;OD8;;0,8;10;30
OD9;OD10;;19;10;30
OD10;OD1;;16;10;30
OD10;OD2;;6;10;30
OD10;OD3;;13;10;30
OD10;OD4;;61;10;30
OD10;OD5;;0,6;10;30
OD10;OD6;;0,9;10;30
OD10;OD8;;0,4;10;30
OD1;OD9;;1;10;30
OD3;OD2;;0,4;10;30
OD3;OD4;;1;10;30
OD3;OD5;;0,4;10;30
OD3;OD10;;5;10;30
OD4;OD1;;2;10;30
OD4;OD2;;1;10;30
OD4;OD3;;3;10;30
OD4;OD5;;2;10;30
OD4;OD10;;2;10;30
OD5;OD3;;0,8;10;30
OD5;OD9;;0,6;10;30
OD5;OD10;;0,6;10;30
OD6;OD1;;0,3;10;30
OD6;OD2;;0,2;10;30
OD6;OD4;;0,5;10;30
OD7;OD3;;0,5;10;30
OD7;OD9;;0,2;10;30
OD7;OD10;;0,3;10;30
OD8;OD1;;0,5;10;30
OD8;OD2;;0,3;10;30
OD8;OD4;;1,2;10;30
OD9;OD2;;0,84;10;30
OD9;OD5;;0,3;10;30
OD9;OD10;;3;10;30
OD10;OD2;;0,74;10;30
OD10;OD3;;8;10;30
OD10;OD4;;10;10;30
OD10;OD5;;0,3;10;30
OD1;OD4;3;;10;45
OD1;OD5;0,6;;10;45
OD1;OD9;1;;10;45
OD1;OD10;3;;10;45
OD2;OD3;1,1;;10;45
OD2;OD5;0,3;;10;45
OD3;OD1;1;;10;45
OD3;OD2;2;;10;45
OD3;OD4;40;;10;45
OD3;OD5;2,4;;10;45
OD3;OD6;0,8;;10;45
OD3;OD8;0,4;;10;45
OD3;OD10;88;;10;45
OD4;OD1;8;;10;45
OD4;OD3;42;;10;45
OD4;OD5;1,1;;10;45
OD4;OD9;5;;10;45
OD4;OD10;40;;10;45
OD5;OD6;1;;10;45
OD6;OD1;0,6;;10;45
OD6;OD2;0,4;;10;45
OD6;OD4;1;;10;45
OD6;OD5;1;;10;45
OD7;OD3;1;;10;45
OD7;OD9;0,4;;10;45
OD7;OD10;0,6;;10;45
OD9;OD1;4;;10;45
OD9;OD4;10;;10;45
OD9;OD5;1,8;;10;45
OD9;OD6;0,6;;10;45
OD9;OD8;0,4;;10;45
OD9;OD10;21;;10;45
OD10;OD1;3;;10;45
OD10;OD3;59;;10;45
OD10;OD4;42;;10;45
OD10;OD5;1,8;;10;45
OD10;OD6;0,6;;10;45
OD10;OD8;0,2;;10;45
OD1;OD3;;1;10;45
OD1;OD4;;29;10;45
OD1;OD6;;0,2;10;45
OD1;OD9;;8;10;45
OD1;OD10;;21;10;45
OD2;OD3;;3;10;45
OD2;OD4;;5;10;45
OD2;OD6;;0,1;10;45
OD2;OD9;;4;10;45
OD3;OD1;;4;10;45
OD3;OD4;;16;10;45
OD3;OD5;;1,2;10;45
OD3;OD6;;1,6;10;45
OD3;OD8;;0,8;10;45
OD3;OD10;;19;10;45
OD4;OD1;;35;10;45
OD4;OD2;;7;10;45
OD4;OD3;;20;10;45
OD4;OD6;;1;10;45
OD4;OD9;;14;10;45
OD4;OD10;;40;10;45
OD5;OD1;;0,4;10;45
OD5;OD2;;0,2;10;45
OD5;OD3;;1,2;10;45
OD5;OD4;;0,4;10;45
OD5;OD9;;0,9;10;45
OD5;OD10;;0,9;10;45
OD6;OD1;;0,6;10;45
OD6;OD2;;0,4;10;45
OD6;OD4;;1;10;45
OD7;OD3;;3;10;45
OD7;OD9;;1,2;10;45
OD7;OD10;;1,8;10;45
OD8;OD1;;0,25;10;45
OD8;OD2;;0,15;10;45
OD8;OD4;;1;10;45
OD9;OD1;;12;10;45
OD9;OD4;;12;10;45
OD9;OD5;;0,9;10;45
OD9;OD6;;1,2;10;45
OD9;OD8;;0,8;10;45
OD9;OD10;;33;10;45
OD10;OD1;;13;10;45
OD10;OD3;;10;10;45
OD10;OD4;;55;10;45
OD10;OD5;;0,9;10;45
OD10;OD6;;1,2;10;45
OD10;OD8;;0,4;10;45
OD1;OD4;;1;10;45
OD3;OD2;;0,2;10;45
OD3;OD4;;1;10;45
OD3;OD6;;0,4;10;45
OD3;OD10;;8;10;45
OD4;OD9;;1;10;45
OD4;OD10;;5;10;45
OD5;OD3;;0,8;10;45
OD5;OD9;;0,6;10;45
OD5;OD10;;0,6;10;45
OD7;OD3;;1;10;45
OD7;OD9;;0,4;10;45
OD7;OD10;;0,6;10;45
OD9;OD2;;0,42;10;45
OD9;OD4;;3;10;45
OD9;OD6;;0,3;10;45
OD9;OD10;;3;10;45
OD10;OD1;;1;10;45
OD10;OD2;;0,37;10;45
OD10;OD3;;10;10;45
OD10;OD4;;1;10;45
OD10;OD6;;0,3;10;45
OD1;OD3;3;;11;0
OD1;OD4;6;;11;0
OD1;OD5;0,6;;11;0
OD1;OD9;3;;11;0
OD1;OD10;7;;11;0
OD2;OD3;2;;11;0
OD2;OD4;2;;11;0
OD2;OD5;0,4;;11;0
OD2;OD9;1;;11;0
OD2;OD10;1;;11;0
OD3;OD1;3;;11;0
OD3;OD4;32;;11;0
OD3;OD5;2;;11;0
OD3;OD6;0,4;;11;0
OD3;OD10;87;;11;0
OD4;OD1;2;;11;0
OD4;OD2;1;;11;0
OD4;OD3;49;;11;0
OD4;OD5;2;;11;0
OD4;OD9;6;;11;0
OD4;OD10;32;;11;0
OD5;OD3;0,8;;11;0
OD5;OD4;0,4;;11;0
OD5;OD9;0,6;;11;0
OD5;OD10;0,6;;11;0
OD6;OD4;7;;11;0
OD7;OD3;2,5;;11;0
OD7;OD9;1;;11;0
OD7;OD10;1,5;;11;0
OD8;OD4;0,6;;11;0
OD9;OD1;4;;11;0
OD9;OD4;8;;11;0
OD9;OD5;1,5;;11;0
OD9;OD6;0,3;;11;0
OD9;OD10;28;;11;0
OD10;OD1;3;;11;0
OD10;OD3;74;;11;0
OD10;OD4;38;;11;0
OD10;OD5;1,5;;11;0
OD10;OD6;0,3;;11;0
OD1;OD3;3;;11;0
OD1;OD4;6;;11;0
OD1;OD5;0,6;;11;0
OD1;OD9;3;;11;0
OD1;OD10;7;;11;0
OD2;OD3;2;;11;0
OD2;OD4;2;;11;0
OD2;OD5;0,4;;11;0
OD2;OD9;1;;11;0
OD2;OD10;1;;11;0
OD3;OD1;3;;11;0
OD3;OD4;32;;11;0
OD3;OD5;2;;11;0
OD3;OD6;0,4;;11;0
OD3;OD10;87;;11;0
OD4;OD1;2;;11;0
OD4;OD2;1;;11;0
OD4;OD3;49;;11;0
OD4;OD5;2;;11;0
OD4;OD9;6;;11;0
OD4;OD10;32;;11;0
OD5;OD3;0,8;;11;0
OD5;OD4;0,4;;11;0
OD5;OD9;0,6;;11;0
OD5;OD10;0,6;;11;0
OD6;OD4;7;;11;0
OD7;OD3;2,5;;11;0
OD7;OD9;1;;11;0
OD7;OD10;1,5;;11;0
OD8;OD4;0,6;;11;0
OD9;OD1;4;;11;0
OD9;OD4;8;;11;0
OD9;OD5;1,5;;11;0
OD9;OD6;0,3;;11;0
OD9;OD10;28;;11;0
OD10;OD1;3;;11;0
OD10;OD3;74;;11;0
OD10;OD4;38;;11;0
OD10;OD5;1,5;;11;0
OD10;OD6;0,3;;11;0
OD1;OD3;;6;11;0
OD1;OD4;;19;11;0
OD1;OD5;;0,9;11;0
OD1;OD6;;0,4;11;0
OD1;OD9;;16;11;0
OD1;OD10;;17;11;0
OD2;OD3;;3;11;0
OD2;OD4;;3;11;0
OD2;OD5;;0,45;11;0
OD2;OD6;;0,2;11;0
OD2;OD9;;1;11;0
OD2;OD10;;1;11;0
OD3;OD1;;3;11;0
OD3;OD4;;9;11;0
OD3;OD5;;2,8;11;0
OD3;OD6;;3,6;11;0
OD3;OD8;;0,8;11;0
OD3;OD10;;12;11;0
OD4;OD1;;34;11;0
OD4;OD2;;11;11;0
OD4;OD3;;8;11;0
OD4;OD5;;3;11;0
OD4;OD6;;3;11;0
OD4;OD9;;23;11;0
OD4;OD10;;54;11;0
OD5;OD3;;3,2;11;0
OD5;OD9;;2,4;11;0
OD5;OD10;;2,4;11;0
OD6;OD1;;1,2;11;0
OD6;OD2;;0,8;11;0
OD6;OD4;;2;11;0
OD7;OD3;;4,5;11;0
OD7;OD9;;1,8;11;0
OD7;OD10;;2,7;11;0
OD8;OD1;;0,75;11;0
OD8;OD2;;0,45;11;0
OD8;OD4;;2;11;0
OD9;OD1;;13;11;0
OD9;OD4;;4;11;0
OD9;OD5;;2,1;11;0
OD9;OD6;;2,7;11;0
OD9;OD8;;0,8;11;0
OD9;OD10;;21;11;0
OD10;OD1;;11;11;0
OD10;OD3;;15;11;0
OD10;OD4;;66;11;0
OD10;OD5;;2,1;11;0
OD10;OD6;;2,7;11;0
OD10;OD8;;0,4;11;0
OD1;OD4;;1;11;0
OD2;OD4;;3;11;0
OD3;OD1;;1;11;0
OD3;OD2;;1;11;0
OD3;OD4;;4;11;0
OD3;OD5;;1,2;11;0
OD3;OD8;;0,4;11;0
OD3;OD10;;7;11;0
OD4;OD1;;3;11;0
OD4;OD3;;2;11;0
OD4;OD9;;1;11;0
OD4;OD10;;5;11;0
OD7;OD3;;0,5;11;0
OD7;OD9;;0,2;11;0
OD7;OD10;;0,3;11;0
OD8;OD1;;0,25;11;0
OD8;OD2;;0,15;11;0
OD8;OD4;;0,6;11;0
OD9;OD4;;3;11;0
OD9;OD5;;0,9;11;0
OD9;OD8;;0,4;11;0
OD9;OD10;;2;11;0
OD10;OD1;;2;11;0
OD10;OD3;;11;11;0
OD10;OD4;;4;11;0
OD10;OD5;;0,9;11;0
OD10;OD8;;0,2;11;0
OD1;OD3;1;;11;15
OD1;OD4;1;;11;15
OD1;OD5;0,6;;11;15
OD1;OD9;3;;11;15
OD1;OD10;3;;11;15
OD2;OD4;3;;11;15
OD2;OD5;0,4;;11;15
OD3;OD1;1;;11;15
OD3;OD2;2;;11;15
OD3;OD4;29;;11;15
OD3;OD5;2;;11;15
OD3;OD6;1,6;;11;15
OD3;OD8;0,8;;11;15
OD3;OD10;93;;11;15
OD4;OD1;3;;11;15
OD4;OD3;31;;11;15
OD4;OD5;1;;11;15
OD4;OD9;14;;11;15
OD4;OD10;45;;11;15
OD5;OD3;2,4;;11;15
OD5;OD4;0,6;;11;15
OD5;OD6;1;;11;15
OD5;OD9;1,8;;11;15
OD5;OD10;1,8;;11;15
OD6;OD1;0,3;;11;15
OD6;OD2;0,2;;11;15
OD6;OD4;1;;11;15
OD7;OD3;1;;11;15
OD7;OD9;0,4;;11;15
OD7;OD10;0,6;;11;15
OD9;OD4;6;;11;15
OD9;OD5;1,5;;11;15
OD9;OD6;1,2;;11;15
OD9;OD8;0,8;;11;15
OD9;OD10;24;;11;15
OD10;OD1;6;;11;15
OD10;OD3;71;;11;15
OD10;OD4;48;;11;15
OD10;OD5;1,5;;11;15
OD10;OD6;1,2;;11;15
OD10;OD8;0,4;;11;15
OD1;OD3;;2;11;15
OD1;OD4;;28;11;15
OD1;OD5;;0,9;11;15
OD1;OD9;;15;11;15
OD1;OD10;;19;11;15
OD2;OD3;;1;11;15
OD2;OD4;;5;11;15
OD2;OD5;;0,45;11;15
OD2;OD9;;4;11;15
OD2;OD10;;3;11;15
OD3;OD1;;3;11;15
OD3;OD4;;14;11;15
OD3;OD5;;2,8;11;15
OD3;OD6;;2,8;11;15
OD3;OD8;;0,4;11;15
OD3;OD10;;13;11;15
OD4;OD1;;25;11;15
OD4;OD2;;1;11;15
OD4;OD3;;9;11;15
OD4;OD5;;2;11;15
OD4;OD6;;1;11;15
OD4;OD9;;28;11;15
OD4;OD10;;49;11;15
OD5;OD1;;1;11;15
OD5;OD3;;2,8;11;15
OD5;OD4;;0,8;11;15
OD5;OD6;;1;11;15
OD5;OD9;;2,1;11;15
OD5;OD10;;2,1;11;15
OD6;OD1;;1;11;15
OD6;OD4;;1,5;11;15
OD7;OD3;;3;11;15
OD7;OD9;;1,2;11;15
OD7;OD10;;1,8;11;15
OD8;OD1;;0,5;11;15
OD8;OD2;;0,3;11;15
OD8;OD4;;1,2;11;15
OD9;OD1;;11;11;15
OD9;OD4;;13;11;15
OD9;OD5;;2,1;11;15
OD9;OD6;;2,1;11;15
OD9;OD8;;0,4;11;15
OD9;OD10;;27;11;15
OD10;OD1;;17;11;15
OD10;OD3;;9;11;15
OD10;OD4;;60;11;15
OD10;OD5;;2,1;11;15
OD10;OD6;;2,1;11;15
OD10;OD8;;0,2;11;15
OD2;OD4;;2;11;15
OD3;OD2;;1;11;15
OD3;OD4;;5;11;15
OD3;OD8;;0,4;11;15
OD3;OD10;;6;11;15
OD4;OD2;;3;11;15
OD4;OD3;;2;11;15
OD4;OD10;;3;11;15
OD5;OD3;;1,6;11;15
OD5;OD9;;1,2;11;15
OD5;OD10;;1,2;11;15
OD9;OD1;;1;11;15
OD9;OD2;;1;11;15
OD9;OD4;;3;11;15
OD9;OD8;;0,4;11;15
OD9;OD10;;2;11;15
OD10;OD1;;1;11;15
OD10;OD2;;1;11;15
OD10;OD3;;7;11;15
OD10;OD4;;7;11;15
OD10;OD8;;0,2;11;15
OD1;OD3;3;;11;30
OD1;OD4;5;;11;30
OD1;OD5;0,6;;11;30
OD1;OD6;0,2;;11;30
OD1;OD9;3;;11;30
OD1;OD10;5;;11;30
OD2;OD3;0,8;;11;30
OD2;OD4;6;;11;30
OD2;OD5;0,3;;11;30
OD2;OD6;0,1;;11;30
OD3;OD1;3;;11;30
OD3;OD2;2;;11;30
OD3;OD4;36;;11;30
OD3;OD5;0,4;;11;30
OD3;OD6;0,4;;11;30
OD3;OD9;1;;11;30
OD3;OD10;81;;11;30
OD4;OD1;6;;11;30
OD4;OD2;2;;11;30
OD4;OD3;38;;11;30
OD4;OD5;1,1;;11;30
OD4;OD6;0,8;;11;30
OD4;OD9;18;;11;30
OD4;OD10;49;;11;30
OD5;OD1;0,4;;11;30
OD5;OD2;0,2;;11;30
OD5;OD3;1,2;;11;30
OD5;OD4;0,4;;11;30
OD5;OD9;0,9;;11;30
OD5;OD10;0,9;;11;30
OD6;OD3;0,4;;11;30
OD6;OD9;0,4;;11;30
OD6;OD10;0,2;;11;30
OD7;OD3;1;;11;30
OD7;OD9;0,4;;11;30
OD7;OD10;0,6;;11;30
OD8;OD1;0,5;;11;30
OD8;OD2;0,3;;11;30
OD8;OD4;1;;11;30
OD9;OD1;2;;11;30
OD9;OD4;9;;11;30
OD9;OD5;0,3;;11;30
OD9;OD6;0,3;;11;30
OD9;OD10;39;;11;30
OD10;OD1;2;;11;30
OD10;OD3;64;;11;30
OD10;OD4;50;;11;30
OD10;OD5;0,3;;11;30
OD10;OD6;0,3;;11;30
OD1;OD3;;3;11;30
OD1;OD4;;23;11;30
OD1;OD5;;0,3;11;30
OD1;OD6;;0,2;11;30
OD1;OD9;;9;11;30
OD1;OD10;;16;11;30
OD2;OD3;;2;11;30
OD2;OD4;;3;11;30
OD2;OD5;;0,15;11;30
OD2;OD6;;0,1;11;30
OD2;OD9;;1;11;30
OD2;OD10;;2;11;30
OD3;OD1;;6;11;30
OD3;OD4;;21;11;30
OD3;OD5;;1,2;11;30
OD3;OD6;;2;11;30
OD3;OD8;;0,4;11;30
OD3;OD10;;11;11;30
OD4;OD1;;28;11;30
OD4;OD2;;5;11;30
OD4;OD3;;9;11;30
OD4;OD5;;2;11;30
OD4;OD6;;2;11;30
OD4;OD9;;20;11;30
OD4;OD10;;55;11;30
OD5;OD1;;1,2;11;30
OD5;OD2;;0,6;11;30
OD5;OD3;;2,4;11;30
OD5;OD4;;1,2;11;30
OD5;OD6;;1;11;30
OD5;OD9;;1,8;11;30
OD5;OD10;;1,8;11;30
OD6;OD1;;0,6;11;30
OD6;OD2;;0,4;11;30
OD6;OD4;;1;11;30
OD7;OD3;;4,5;11;30
OD7;OD9;;1,8;11;30
OD7;OD10;;2,7;11;30
OD9;OD1;;14;11;30
OD9;OD4;;24;11;30
OD9;OD5;;0,9;11;30
OD9;OD6;;1,5;11;30
OD9;OD8;;0,4;11;30
OD9;OD10;;15;11;30
OD10;OD1;;12;11;30
OD10;OD3;;11;11;30
OD10;OD4;;46;11;30
OD10;OD5;;0,9;11;30
OD10;OD6;;1,5;11;30
OD10;OD8;;0,2;11;30
OD1;OD6;;0,2;11;30
OD1;OD10;;1;11;30
OD2;OD6;;0,1;11;30
OD3;OD2;;0,2;11;30
OD3;OD4;;2;11;30
OD3;OD5;;0,4;11;30
OD3;OD6;;0,8;11;30
OD3;OD10;;3;11;30
OD4;OD1;;1;11;30
OD4;OD6;;0,8;11;30
OD4;OD10;;4;11;30
OD5;OD3;;1,6;11;30
OD5;OD9;;1,2;11;30
OD5;OD10;;1,2;11;30
OD7;OD3;;0,5;11;30
OD7;OD9;;0,2;11;30
OD7;OD10;;0,3;11;30
OD8;OD1;;0,5;11;30
OD8;OD2;;0,3;11;30
OD8;OD4;;1,2;11;30
OD9;OD1;;1;11;30
OD9;OD2;;0,42;11;30
OD9;OD5;;0,3;11;30
OD9;OD6;;0,6;11;30
OD9;OD10;;1;11;30
OD10;OD1;;2;11;30
OD10;OD2;;0,37;11;30
OD10;OD3;;9;11;30
OD10;OD4;;6;11;30
OD10;OD5;;0,3;11;30
OD10;OD6;;0,6;11;30
OD1;OD3;3;;11;45
OD1;OD4;3;;11;45
OD1;OD9;4;;11;45
OD1;OD10;3;;11;45
OD2;OD4;1;;11;45
OD3;OD1;2;;11;45
OD3;OD2;2,5;;11;45
OD3;OD4;46;;11;45
OD3;OD5;1,2;;11;45
OD3;OD6;1,2;;11;45
OD3;OD10;112;;11;45
OD4;OD1;6;;11;45
OD4;OD2;2;;11;45
OD4;OD3;42;;11;45
OD4;OD9;16;;11;45
OD4;OD10;58;;11;45
OD5;OD3;0,4;;11;45
OD5;OD9;0,3;;11;45
OD5;OD10;0,3;;11;45
OD6;OD1;1;;11;45
OD6;OD4;2;;11;45
OD7;OD3;1,5;;11;45
OD7;OD9;0,6;;11;45
OD7;OD10;0,9;;11;45
OD8;OD4;0,6;;11;45
OD9;OD1;2;;11;45
OD9;OD4;10;;11;45
OD9;OD5;0,9;;11;45
OD9;OD6;0,9;;11;45
OD9;OD10;27;;11;45
OD10;OD1;4;;11;45
OD10;OD3;68;;11;45
OD10;OD4;45;;11;45
OD10;OD5;0,9;;11;45
OD10;OD6;0,9;;11;45
OD1;OD3;;6;11;45
OD1;OD4;;26;11;45
OD1;OD9;;10;11;45
OD1;OD10;;19;11;45
OD2;OD3;;2;11;45
OD2;OD4;;12;11;45
OD2;OD9;;1;11;45
OD2;OD10;;1;11;45
OD3;OD1;;7;11;45
OD3;OD4;;11;11;45
OD3;OD5;;2,4;11;45
OD3;OD6;;2;11;45
OD3;OD8;;0,4;11;45
OD3;OD10;;17;11;45
OD4;OD1;;27;11;45
OD4;OD3;;6;11;45
OD4;OD5;;1;11;45
OD4;OD6;;1;11;45
OD4;OD9;;25;11;45
OD4;OD10;;66;11;45
OD5;OD1;;0,4;11;45
OD5;OD2;;0,2;11;45
OD5;OD3;;2,4;11;45
OD5;OD4;;2;11;45
OD5;OD6;;2;11;45
OD5;OD9;;1,8;11;45
OD5;OD10;;1,8;11;45
OD6;OD1;;2,4;11;45
OD6;OD2;;1,6;11;45
OD6;OD4;;4;11;45
OD7;OD3;;4,5;11;45
OD7;OD9;;1,8;11;45
OD7;OD10;;2,7;11;45
OD8;OD1;;0,25;11;45
OD8;OD2;;0,15;11;45
OD8;OD4;;2;11;45
OD9;OD1;;7;11;45
OD9;OD4;;13;11;45
OD9;OD5;;1,8;11;45
OD9;OD6;;1,5;11;45
OD9;OD8;;0,4;11;45
OD9;OD10;;17;11;45
OD10;OD1;;14;11;45
OD10;OD3;;15;11;45
OD10;OD4;;58;11;45
OD10;OD5;;1,8;11;45
OD10;OD6;;1,5;11;45
OD10;OD8;;0,2;11;45
OD1;OD4;;1;11;45
OD2;OD4;;1;11;45
